PRISM Time Series Data
Locations: 27
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 800m
Monthly 1981-2010 Normals
Dataset: Norm81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2021-May-09
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
A_ A_Total,-118.6773,35.0244,906,November,46.94,5.6,11.1,16.5,-1.3,2.98,14.05
A_ A_Total,-118.6773,35.0244,906,December,50.70,2.1,7.2,12.3,-4.0,2.11,10.12
A_ A_Total,-118.6773,35.0244,906,Annual,378.95,9.3,15.6,22.0,2.1,5.33,22.16

A_ B_Open,-118.6740,35.0249,906,January,61.11,2.2,7.3,12.4,-2.9,1.86,9.56
A_ B_Open,-118.6740,35.0249,906,February,66.36,3.0,8.4,13.7,-1.3,1.85,10.20
A_ B_Open,-118.6740,35.0249,906,March,71.56,5.1,10.7,16.3,0.7,2.36,12.71
A_ B_Open,-118.6740,35.0249,906,April,36.43,6.6,12.9,19.1,2.0,3.32,16.50
A_ B_Open,-118.6740,35.0249,906,May,14.29,10.5,17.5,24.5,4.5,4.83,22.43
A_ B_Open,-118.6740,35.0249,906,June,3.73,14.4,21.9,29.3,6.0,7.87,32.11
A_ B_Open,-118.6740,35.0249,906,July,1.88,18.6,25.9,33.1,7.1,12.05,40.91
A_ B_Open,-118.6740,35.0249,906,August,2.81,17.8,25.3,32.7,6.4,10.28,40.06
A_ B_Open,-118.6740,35.0249,906,September,5.20,15.4,22.5,29.5,5.5,9.07,32.87
A_ B_Open,-118.6740,35.0249,906,October,17.94,10.6,17.2,23.9,2.4,5.40,24.37
A_ B_Open,-118.6740,35.0249,906,November,46.94,5.6,11.1,16.5,-1.3,2.98,14.05
A_ B_Open,-118.6740,35.0249,906,December,50.70,2.1,7.2,12.3,-4.0,2.11,10.12
A_ B_Open,-118.6740,35.0249,906,Annual,378.95,9.3,15.6,22.0,2.1,5.33,22.16

A_ B_Partial,-118.6720,35.0264,906,January,61.11,2.2,7.3,12.4,-2.9,1.86,9.56
A_ B_Partial,-118.6720,35.0264,906,February,66.36,3.0,8.4,13.7,-1.3,1.85,10.20
A_ B_Partial,-118.6720,35.0264,906,March,71.56,5.1,10.7,16.3,0.7,2.36,12.71
A_ B_Partial,-118.6720,35.0264,906,April,36.43,6.6,12.9,19.1,2.0,3.32,16.50
A_ B_Partial,-118.6720,35.0264,906,May,14.29,10.5,17.5,24.5,4.5,4.83,22.43
A_ B_Partial,-118.6720,35.0264,906,June,3.73,14.4,21.9,29.3,6.0,7.87,32.11
A_ B_Partial,-118.6720,35.0264,906,July,1.88,18.6,25.9,33.1,7.1,12.05,40.91
A_ B_Partial,-118.6720,35.0264,906,August,2.81,17.8,25.3,32.7,6.4,10.28,40.06
A_ B_Partial,-118.6720,35.0264,906,September,5.20,15.4,22.5,29.5,5.5,9.07,32.87
A_ B_Partial,-118.6720,35.0264,906,October,17.94,10.6,17.2,23.9,2.4,5.40,24.37
A_ B_Partial,-118.6720,35.0264,906,November,46.94,5.6,11.1,16.5,-1.3,2.98,14.05
A_ B_Partial,-118.6720,35.0264,906,December,50.70,2.1,7.2,12.3,-4.0,2.11,10.12
A_ B_Partial,-118.6720,35.0264,906,Annual,378.95,9.3,15.6,22.0,2.1,5.33,22.16

A_ B_Total,-118.6726,35.0256,906,January,61.11,2.2,7.3,12.4,-2.9,1.86,9.56
A_ B_Total,-118.6726,35.0256,906,February,66.36,3.0,8.4,13.7,-1.3,1.85,10.20
A_ B_Total,-118.6726,35.0256,906,March,71.56,5.1,10.7,16.3,0.7,2.36,12.71
A_ B_Total,-118.6726,35.0256,906,April,36.43,6.6,12.9,19.1,2.0,3.32,16.50
A_ B_Total,-118.6726,35.0256,906,May,14.29,10.5,17.5,24.5,4.5,4.83,22.43
A_ B_Total,-118.6726,35.0256,906,June,3.73,14.4,21.9,29.3,6.0,7.87,32.11
A_ B_Total,-118.6726,35.0256,906,July,1.88,18.6,25.9,33.1,7.1,12.05,40.91
A_ B_Total,-118.6726,35.0256,906,August,2.81,17.8,25.3,32.7,6.4,10.28,40.06
A_ B_Total,-118.6726,35.0256,906,September,5.20,15.4,22.5,29.5,5.5,9.07,32.87
A_ B_Total,-118.6726,35.0256,906,October,17.94,10.6,17.2,23.9,2.4,5.40,24.37
A_ B_Total,-118.6726,35.0256,906,November,46.94,5.6,11.1,16.5,-1.3,2.98,14.05
A_ B_Total,-118.6726,35.0256,906,December,50.70,2.1,7.2,12.3,-4.0,2.11,10.12
A_ B_Total,-118.6726,35.0256,906,Annual,378.95,9.3,15.6,22.0,2.1,5.33,22.16

A_ C_Open,-118.6738,35.0192,900,January,60.19,2.2,7.3,12.4,-3.0,1.99,9.62
A_ C_Open,-118.6738,35.0192,900,February,68.97,3.1,8.4,13.7,-1.3,1.85,10.27
A_ C_Open,-118.6738,35.0192,900,March,72.81,5.0,10.7,16.4,0.7,2.34,12.77
A_ C_Open,-118.6738,35.0192,900,April,38.44,6.6,12.9,19.3,1.9,3.33,16.71
A_ C_Open,-118.6738,35.0192,900,May,14.87,10.5,17.6,24.6,4.4,4.98,22.52
A_ C_Open,-118.6738,35.0192,900,June,3.76,14.4,21.9,29.3,5.9,8.19,32.26
A_ C_Open,-118.6738,35.0192,900,July,2.02,18.5,25.8,33.2,6.9,12.08,41.13
A_ C_Open,-118.6738,35.0192,900,August,3.29,17.9,25.3,32.8,6.4,10.32,40.22
A_ C_Open,-118.6738,35.0192,900,September,5.85,15.5,22.5,29.5,5.4,9.11,33.03
A_ C_Open,-118.6738,35.0192,900,October,18.69,10.6,17.3,24.0,2.3,5.44,24.48
A_ C_Open,-118.6738,35.0192,900,November,48.48,5.6,11.1,16.6,-1.3,3.00,14.09
A_ C_Open,-118.6738,35.0192,900,December,52.87,2.1,7.2,12.3,-4.1,2.14,10.16
A_ C_Open,-118.6738,35.0192,900,Annual,390.24,9.3,15.7,22.0,2.0,5.40,22.27

A_ C_Partial,-118.6733,35.0203,900,January,60.19,2.2,7.3,12.4,-3.0,1.99,9.62
A_ C_Partial,-118.6733,35.0203,900,February,68.97,3.1,8.4,13.7,-1.3,1.85,10.27
A_ C_Partial,-118.6733,35.0203,900,March,72.81,5.0,10.7,16.4,0.7,2.34,12.77
A_ C_Partial,-118.6733,35.0203,900,April,38.44,6.6,12.9,19.3,1.9,3.33,16.71
A_ C_Partial,-118.6733,35.0203,900,May,14.87,10.5,17.6,24.6,4.4,4.98,22.52
A_ C_Partial,-118.6733,35.0203,900,June,3.76,14.4,21.9,29.3,5.9,8.19,32.26
A_ C_Partial,-118.6733,35.0203,900,July,2.02,18.5,25.8,33.2,6.9,12.08,41.13
A_ C_Partial,-118.6733,35.0203,900,August,3.29,17.9,25.3,32.8,6.4,10.32,40.22
A_ C_Partial,-118.6733,35.0203,900,September,5.85,15.5,22.5,29.5,5.4,9.11,33.03
A_ C_Partial,-118.6733,35.0203,900,October,18.69,10.6,17.3,24.0,2.3,5.44,24.48
A_ C_Partial,-118.6733,35.0203,900,November,48.48,5.6,11.1,16.6,-1.3,3.00,14.09
A_ C_Partial,-118.6733,35.0203,900,December,52.87,2.1,7.2,12.3,-4.1,2.14,10.16
A_ C_Partial,-118.6733,35.0203,900,Annual,390.24,9.3,15.7,22.0,2.0,5.40,22.27

A_ C_Total,-118.6722,35.0204,900,January,60.19,2.2,7.3,12.4,-3.0,1.99,9.62
A_ C_Total,-118.6722,35.0204,900,February,68.97,3.1,8.4,13.7,-1.3,1.85,10.27
A_ C_Total,-118.6722,35.0204,900,March,72.81,5.0,10.7,16.4,0.7,2.34,12.77
A_ C_Total,-118.6722,35.0204,900,April,38.44,6.6,12.9,19.3,1.9,3.33,16.71
A_ C_Total,-118.6722,35.0204,900,May,14.87,10.5,17.6,24.6,4.4,4.98,22.52
A_ C_Total,-118.6722,35.0204,900,June,3.76,14.4,21.9,29.3,5.9,8.19,32.26
A_ C_Total,-118.6722,35.0204,900,July,2.02,18.5,25.8,33.2,6.9,12.08,41.13
A_ C_Total,-118.6722,35.0204,900,August,3.29,17.9,25.3,32.8,6.4,10.32,40.22
A_ C_Total,-118.6722,35.0204,900,September,5.85,15.5,22.5,29.5,5.4,9.11,33.03
A_ C_Total,-118.6722,35.0204,900,October,18.69,10.6,17.3,24.0,2.3,5.44,24.48
A_ C_Total,-118.6722,35.0204,900,November,48.48,5.6,11.1,16.6,-1.3,3.00,14.09
A_ C_Total,-118.6722,35.0204,900,December,52.87,2.1,7.2,12.3,-4.1,2.14,10.16
A_ C_Total,-118.6722,35.0204,900,Annual,390.24,9.3,15.7,22.0,2.0,5.40,22.27

Int_ D_Open,-118.5931,34.9771,1639,January,109.77,0.6,5.3,10.0,-4.8,1.98,8.10
Int_ D_Open,-118.5931,34.9771,1639,February,88.90,0.0,4.9,9.7,-3.5,1.53,7.39
Int_ D_Open,-118.5931,34.9771,1639,March,70.00,2.3,7.0,11.8,-1.8,2.23,9.30
Int_ D_Open,-118.5931,34.9771,1639,April,32.32,3.6,9.4,15.3,-0.1,2.51,12.78
Int_ D_Open,-118.5931,34.9771,1639,May,13.72,7.3,14.2,21.0,2.2,3.78,18.30
Int_ D_Open,-118.5931,34.9771,1639,June,3.84,11.2,18.5,25.9,3.9,5.89,26.51
Int_ D_Open,-118.5931,34.9771,1639,July,3.17,15.3,22.6,29.8,5.4,8.50,33.06
Int_ D_Open,-118.5931,34.9771,1639,August,4.75,14.3,21.8,29.2,3.4,8.41,33.28
Int_ D_Open,-118.5931,34.9771,1639,September,5.30,12.1,19.0,25.9,1.7,6.90,28.10
Int_ D_Open,-118.5931,34.9771,1639,October,15.80,7.6,13.9,20.2,-0.7,4.47,19.52
Int_ D_Open,-118.5931,34.9771,1639,November,44.47,3.5,8.6,13.7,-3.4,2.74,11.54
Int_ D_Open,-118.5931,34.9771,1639,December,90.50,0.7,5.2,9.8,-5.8,1.99,8.26
Int_ D_Open,-118.5931,34.9771,1639,Annual,482.54,6.5,12.5,18.5,-0.3,4.24,18.01

Int_ D_Parti,-118.5954,34.9786,1639,January,109.77,0.6,5.3,10.0,-4.8,1.98,8.10
Int_ D_Parti,-118.5954,34.9786,1639,February,88.90,0.0,4.9,9.7,-3.5,1.53,7.39
Int_ D_Parti,-118.5954,34.9786,1639,March,70.00,2.3,7.0,11.8,-1.8,2.23,9.30
Int_ D_Parti,-118.5954,34.9786,1639,April,32.32,3.6,9.4,15.3,-0.1,2.51,12.78
Int_ D_Parti,-118.5954,34.9786,1639,May,13.72,7.3,14.2,21.0,2.2,3.78,18.30
Int_ D_Parti,-118.5954,34.9786,1639,June,3.84,11.2,18.5,25.9,3.9,5.89,26.51
Int_ D_Parti,-118.5954,34.9786,1639,July,3.17,15.3,22.6,29.8,5.4,8.50,33.06
Int_ D_Parti,-118.5954,34.9786,1639,August,4.75,14.3,21.8,29.2,3.4,8.41,33.28
Int_ D_Parti,-118.5954,34.9786,1639,September,5.30,12.1,19.0,25.9,1.7,6.90,28.10
Int_ D_Parti,-118.5954,34.9786,1639,October,15.80,7.6,13.9,20.2,-0.7,4.47,19.52
Int_ D_Parti,-118.5954,34.9786,1639,November,44.47,3.5,8.6,13.7,-3.4,2.74,11.54
Int_ D_Parti,-118.5954,34.9786,1639,December,90.50,0.7,5.2,9.8,-5.8,1.99,8.26
Int_ D_Parti,-118.5954,34.9786,1639,Annual,482.54,6.5,12.5,18.5,-0.3,4.24,18.01

Int_ D_Total,-118.5944,34.9784,1639,January,109.77,0.6,5.3,10.0,-4.8,1.98,8.10
Int_ D_Total,-118.5944,34.9784,1639,February,88.90,0.0,4.9,9.7,-3.5,1.53,7.39
Int_ D_Total,-118.5944,34.9784,1639,March,70.00,2.3,7.0,11.8,-1.8,2.23,9.30
Int_ D_Total,-118.5944,34.9784,1639,April,32.32,3.6,9.4,15.3,-0.1,2.51,12.78
Int_ D_Total,-118.5944,34.9784,1639,May,13.72,7.3,14.2,21.0,2.2,3.78,18.30
Int_ D_Total,-118.5944,34.9784,1639,June,3.84,11.2,18.5,25.9,3.9,5.89,26.51
Int_ D_Total,-118.5944,34.9784,1639,July,3.17,15.3,22.6,29.8,5.4,8.50,33.06
Int_ D_Total,-118.5944,34.9784,1639,August,4.75,14.3,21.8,29.2,3.4,8.41,33.28
Int_ D_Total,-118.5944,34.9784,1639,September,5.30,12.1,19.0,25.9,1.7,6.90,28.10
Int_ D_Total,-118.5944,34.9784,1639,October,15.80,7.6,13.9,20.2,-0.7,4.47,19.52
Int_ D_Total,-118.5944,34.9784,1639,November,44.47,3.5,8.6,13.7,-3.4,2.74,11.54
Int_ D_Total,-118.5944,34.9784,1639,December,90.50,0.7,5.2,9.8,-5.8,1.99,8.26
Int_ D_Total,-118.5944,34.9784,1639,Annual,482.54,6.5,12.5,18.5,-0.3,4.24,18.01

Int_ E_Open,-118.5884,34.9757,1639,January,109.77,0.6,5.3,10.0,-4.8,1.98,8.10
Int_ E_Open,-118.5884,34.9757,1639,February,88.90,0.0,4.9,9.7,-3.5,1.53,7.39
Int_ E_Open,-118.5884,34.9757,1639,March,70.00,2.3,7.0,11.8,-1.8,2.23,9.30
Int_ E_Open,-118.5884,34.9757,1639,April,32.32,3.6,9.4,15.3,-0.1,2.51,12.78
Int_ E_Open,-118.5884,34.9757,1639,May,13.72,7.3,14.2,21.0,2.2,3.78,18.30
Int_ E_Open,-118.5884,34.9757,1639,June,3.84,11.2,18.5,25.9,3.9,5.89,26.51
Int_ E_Open,-118.5884,34.9757,1639,July,3.17,15.3,22.6,29.8,5.4,8.50,33.06
Int_ E_Open,-118.5884,34.9757,1639,August,4.75,14.3,21.8,29.2,3.4,8.41,33.28
Int_ E_Open,-118.5884,34.9757,1639,September,5.30,12.1,19.0,25.9,1.7,6.90,28.10
Int_ E_Open,-118.5884,34.9757,1639,October,15.80,7.6,13.9,20.2,-0.7,4.47,19.52
Int_ E_Open,-118.5884,34.9757,1639,November,44.47,3.5,8.6,13.7,-3.4,2.74,11.54
Int_ E_Open,-118.5884,34.9757,1639,December,90.50,0.7,5.2,9.8,-5.8,1.99,8.26
Int_ E_Open,-118.5884,34.9757,1639,Annual,482.54,6.5,12.5,18.5,-0.3,4.24,18.01

Int_ E_Parti,-118.5872,34.9767,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
Int_ E_Parti,-118.5872,34.9767,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
Int_ E_Parti,-118.5872,34.9767,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
Int_ E_Parti,-118.5872,34.9767,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
Int_ E_Parti,-118.5872,34.9767,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
Int_ E_Parti,-118.5872,34.9767,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
Int_ E_Parti,-118.5872,34.9767,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
Int_ E_Parti,-118.5872,34.9767,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
Int_ E_Parti,-118.5872,34.9767,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
Int_ E_Parti,-118.5872,34.9767,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
Int_ E_Parti,-118.5872,34.9767,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
Int_ E_Parti,-118.5872,34.9767,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
Int_ E_Parti,-118.5872,34.9767,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

Int_ E_Total,-118.5883,34.9767,1639,January,109.77,0.6,5.3,10.0,-4.8,1.98,8.10
Int_ E_Total,-118.5883,34.9767,1639,February,88.90,0.0,4.9,9.7,-3.5,1.53,7.39
Int_ E_Total,-118.5883,34.9767,1639,March,70.00,2.3,7.0,11.8,-1.8,2.23,9.30
Int_ E_Total,-118.5883,34.9767,1639,April,32.32,3.6,9.4,15.3,-0.1,2.51,12.78
Int_ E_Total,-118.5883,34.9767,1639,May,13.72,7.3,14.2,21.0,2.2,3.78,18.30
Int_ E_Total,-118.5883,34.9767,1639,June,3.84,11.2,18.5,25.9,3.9,5.89,26.51
Int_ E_Total,-118.5883,34.9767,1639,July,3.17,15.3,22.6,29.8,5.4,8.50,33.06
Int_ E_Total,-118.5883,34.9767,1639,August,4.75,14.3,21.8,29.2,3.4,8.41,33.28
Int_ E_Total,-118.5883,34.9767,1639,September,5.30,12.1,19.0,25.9,1.7,6.90,28.10
Int_ E_Total,-118.5883,34.9767,1639,October,15.80,7.6,13.9,20.2,-0.7,4.47,19.52
Int_ E_Total,-118.5883,34.9767,1639,November,44.47,3.5,8.6,13.7,-3.4,2.74,11.54
Int_ E_Total,-118.5883,34.9767,1639,December,90.50,0.7,5.2,9.8,-5.8,1.99,8.26
Int_ E_Total,-118.5883,34.9767,1639,Annual,482.54,6.5,12.5,18.5,-0.3,4.24,18.01

Int_ F_Open,-118.5835,34.9769,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
Int_ F_Open,-118.5835,34.9769,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
Int_ F_Open,-118.5835,34.9769,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
Int_ F_Open,-118.5835,34.9769,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
Int_ F_Open,-118.5835,34.9769,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
Int_ F_Open,-118.5835,34.9769,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
Int_ F_Open,-118.5835,34.9769,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
Int_ F_Open,-118.5835,34.9769,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
Int_ F_Open,-118.5835,34.9769,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
Int_ F_Open,-118.5835,34.9769,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
Int_ F_Open,-118.5835,34.9769,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
Int_ F_Open,-118.5835,34.9769,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
Int_ F_Open,-118.5835,34.9769,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

Int_ F_Parti,-118.5836,34.9789,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
Int_ F_Parti,-118.5836,34.9789,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
Int_ F_Parti,-118.5836,34.9789,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
Int_ F_Parti,-118.5836,34.9789,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
Int_ F_Parti,-118.5836,34.9789,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
Int_ F_Parti,-118.5836,34.9789,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
Int_ F_Parti,-118.5836,34.9789,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
Int_ F_Parti,-118.5836,34.9789,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
Int_ F_Parti,-118.5836,34.9789,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
Int_ F_Parti,-118.5836,34.9789,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
Int_ F_Parti,-118.5836,34.9789,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
Int_ F_Parti,-118.5836,34.9789,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
Int_ F_Parti,-118.5836,34.9789,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

Int_ F_Total,-118.5836,34.9780,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
Int_ F_Total,-118.5836,34.9780,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
Int_ F_Total,-118.5836,34.9780,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
Int_ F_Total,-118.5836,34.9780,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
Int_ F_Total,-118.5836,34.9780,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
Int_ F_Total,-118.5836,34.9780,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
Int_ F_Total,-118.5836,34.9780,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
Int_ F_Total,-118.5836,34.9780,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
Int_ F_Total,-118.5836,34.9780,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
Int_ F_Total,-118.5836,34.9780,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
Int_ F_Total,-118.5836,34.9780,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
Int_ F_Total,-118.5836,34.9780,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
Int_ F_Total,-118.5836,34.9780,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

M_ G_Open,-118.5830,34.9720,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
M_ G_Open,-118.5830,34.9720,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
M_ G_Open,-118.5830,34.9720,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
M_ G_Open,-118.5830,34.9720,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
M_ G_Open,-118.5830,34.9720,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
M_ G_Open,-118.5830,34.9720,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
M_ G_Open,-118.5830,34.9720,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
M_ G_Open,-118.5830,34.9720,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
M_ G_Open,-118.5830,34.9720,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
M_ G_Open,-118.5830,34.9720,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
M_ G_Open,-118.5830,34.9720,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
M_ G_Open,-118.5830,34.9720,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
M_ G_Open,-118.5830,34.9720,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

M_ G_Partial,-118.5833,34.9710,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
M_ G_Partial,-118.5833,34.9710,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
M_ G_Partial,-118.5833,34.9710,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
M_ G_Partial,-118.5833,34.9710,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
M_ G_Partial,-118.5833,34.9710,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
M_ G_Partial,-118.5833,34.9710,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
